filename,rg_med,rg_ts,rg_ts_h,rg_ts_l,io_med,io_ts,Vp,mass_vp,porod_poly,porod_ts,porod_ts_h,porod_ts_l,rc_med,rc_std_err_med,rad_rat,elong,vc,rgvc,N,M
SASBDB_protein_dat\SASDNC9.dat,41.33,41.86,41.55,42.26,205.5,205.38,474757.09,394.05,2.95,3.29,3.21,3.4,13.347,9.414,3.136285308,TRUE,1048.26,39.65,2335,261.52
SASBDB_protein_dat\SASDND3.dat,46.25,45.23,44.8,45.59,0.22,0.22,286484.93,237.78,1.84,1.85,1.79,1.89,16.141,7.833,2.802180782,FALSE,801.67,34.68,1577,176.62
SASBDB_protein_dat\SASDND5.dat,34.55,34.36,34.32,34.41,0.27,0.28,229818.47,190.75,2.68,2.71,2.65,2.78,14.485,7.807,2.372109078,FALSE,676.11,31.85,1230,137.76
SASBDB_protein_dat\SASDND7.dat,29.37,30.03,29.42,30.58,0.01,0.01,75986.93,63.07,2.45,2.08,1.99,2.2,16.471,7.335,1.82320442,FALSE,306.26,21.43,386,43.23
SASBDB_protein_dat\SASDND9.dat,41.92,41.57,41,42.05,275.12,274.4,484106.84,401.81,3.04,3.31,3.21,3.42,13.726,9.813,3.028558939,TRUE,1057.12,39.82,2364,264.77
SASBDB_protein_dat\SASDNE2.dat,23,22.07,21.9,22.21,3949.41,4020.76,40923.59,33.97,1.91,1.91,1.88,1.94,9.549,3.265,2.311236779,FALSE,241.29,19.02,273,30.58
SASBDB_protein_dat\SASDNE3.dat,54.4,53.2,52.89,53.68,0.28,0.28,450428.43,373.86,2,2.06,2.02,2.1,16.547,10.064,3.215084305,TRUE,1056.53,39.81,2362,264.54
SASBDB_protein_dat\SASDNE5.dat,43.57,39.77,39.72,39.84,0.35,0.35,343900.75,285.44,2.7,2.74,2.69,2.79,17.008,28.947,2.338311383,FALSE,868.01,36.08,1772,198.46
SASBDB_protein_dat\SASDNE7.dat,36.81,37.4,36.89,37.88,2095.59,2409.78,208184.87,172.79,2.4,2.17,2.03,2.32,23.472,23.781,1.593387866,FALSE,665.18,31.59,1201,134.51
SASBDB_protein_dat\SASDNE9.dat,42.26,41.85,41.49,42.32,342.24,339.9,482588.5,400.55,3.07,3.27,3.2,3.35,12.613,9.901,3.318005233,TRUE,1054.04,39.76,2354,263.65
SASBDB_protein_dat\SASDNF2.dat,28.81,30.78,30.05,31.45,15.2,16.63,116023.37,96.3,1.93,1.98,1.88,2.05,14.788,4.515,2.081417365,FALSE,452.29,26.05,683,76.5
SASBDB_protein_dat\SASDNF3.dat,34.11,33.82,33.35,34.28,0.1,0.11,131270.89,108.95,1.79,1.82,1.78,1.87,13.101,5.029,2.58148233,FALSE,490.02,27.11,768,86.02
SASBDB_protein_dat\SASDNF5.dat,96.49,60.98,48.27,82.12,0.17,0.13,1424930.98,1182.69,3.19,3.29,3.21,3.39,31.669,17.811,1.925542328,FALSE,2206.77,57.53,6933,776.5
SASBDB_protein_dat\SASDNF7.dat,22.68,22.3,22.22,22.37,105.53,104.83,75609.2,62.76,3.01,3.11,3,3.22,12.106,3.75,1.842061788,FALSE,324.24,22.05,420,47.04
SASBDB_protein_dat\SASDNF9.dat,42.15,42.09,41.73,42.52,414.8,415.03,479356.4,397.87,2.91,3.24,3.11,3.35,11.668,9.793,3.607302023,TRUE,1054.07,39.76,2354,263.65
SASBDB_protein_dat\SASDNG2.dat,34.25,33.87,33.4,34.34,127.78,131.61,144364.46,119.82,1.77,1.77,1.74,1.81,14.552,4.134,2.327515118,FALSE,504.78,27.52,802,89.82
SASBDB_protein_dat\SASDNG3.dat,33.2,33.25,32.33,34.12,0.05,0.06,137443.79,114.08,1.95,1.85,1.76,1.92,13.273,5.201,2.505085512,FALSE,504.03,27.5,800,89.6
SASBDB_protein_dat\SASDNG5.dat,41.32,50.13,42.85,51.58,0.5,0.66,712677.18,591.52,3.24,3.56,3.4,3.83,15.125,11.802,3.314380165,TRUE,1383.52,45.56,3503,392.34
SASBDB_protein_dat\SASDNG7.dat,28.97,28.3,27.98,28.77,102.94,111.67,89339.43,74.15,2.56,2.53,2.36,2.72,12.808,6.486,2.209556527,FALSE,432.87,25.48,641,71.79
SASBDB_protein_dat\SASDNG9.dat,18.44,18.46,18.44,18.48,1222.69,1222.8,41415.64,34.37,3.23,3.5,3.33,3.67,6.988,3.944,2.641671437,FALSE,232.25,18.66,258,28.9
SASBDB_protein_dat\SASDNH2.dat,46.67,35.37,35.08,35.66,0.07,0.07,231799.37,192.39,2.67,2.67,2.6,2.75,32.076,56.966,1.102693603,FALSE,658.58,31.43,1183,132.5
SASBDB_protein_dat\SASDNH5.dat,44.2,50.69,43.06,51.45,0.5,0.61,715408.92,593.79,3.17,3.52,3.21,3.74,14.781,10.483,3.429402611,TRUE,1386.7,45.61,3515,393.68
SASBDB_protein_dat\SASDNH6.dat,40.46,34.78,32.96,55.95,0.01,0.01,334037.07,277.25,2.21,2.45,2.22,2.62,19.383,10.046,1.794355879,FALSE,787.98,34.38,1538,172.26
SASBDB_protein_dat\SASDNH9.dat,19.73,19.7,19.67,19.73,1260.38,1260.18,43826.01,36.38,2.91,3.15,3,3.31,5.588,4.395,3.525411596,TRUE,253.12,19.49,292,32.7
SASBDB_protein_dat\SASDNJ2.dat,56.22,68.74,61.26,69.7,0.34,0.44,2164543.73,1796.57,3.19,3.3,3.18,3.42,31.835,15.963,2.159258678,FALSE,2759.08,64.33,9610,1076.32
SASBDB_protein_dat\SASDNJ9.dat,19.88,19.82,19.75,19.88,1258.49,1258.25,44303.62,36.77,2.7,2.9,2.77,3.04,7.028,4.66,2.82014798,FALSE,246.7,19.24,282,31.58
SASBDB_protein_dat\SASDNK2.dat,35.14,30.37,23.62,44.37,0.1,0.05,127018.17,105.43,2.52,2.58,0.53,9.33,22.777,13.959,1.333362603,FALSE,338.5,22.53,447,50.06
SASBDB_protein_dat\SASDNK6.dat,29.84,24.08,23.81,24.36,0.03,0.03,77249.34,64.12,2.53,2.92,2.69,3.24,19.002,9.018,1.267235028,FALSE,386.38,24.07,543,60.82
SASBDB_protein_dat\SASDNK8.dat,52.26,30.59,29.53,31.82,0.01,0.01,109916.73,91.23,2.3,2.65,1.13,4.34,40.649,29.902,0.752540038,FALSE,526.67,28.11,854,95.65
SASBDB_protein_dat\SASDNK9.dat,69.17,72.25,71.73,72.54,0.39,0.42,899646.43,746.71,1.68,1.72,1.69,1.74,21.939,11.572,3.293222116,TRUE,1577.53,48.64,4244,475.33
SASBDB_protein_dat\SASDNL6.dat,26.55,24.55,24.43,24.67,0.05,0.06,89788.09,74.52,2.58,2.68,2.54,2.85,15.783,5.595,1.555471076,FALSE,385.46,24.05,541,60.59
SASBDB_protein_dat\SASDNL8.dat,45.13,30.66,29.39,32.02,0,0,0,0,2.51,0.9,0.31,2.48,43.684,41.315,0.701858804,FALSE,0,0,0,0
SASBDB_protein_dat\SASDNM3.dat,235.9,247.4,219.42,269.86,2.64,2.96,47987443.19,39829.58,1.68,1.6,1.04,2.1,83.929,51.471,2.947729629,FALSE,4819.95,85.03,21723,2432.98
SASBDB_protein_dat\SASDNM6.dat,26.99,25.57,25.45,25.69,0.12,0.13,97873.39,81.23,2.68,2.72,2.64,2.81,14.482,5.75,1.765640105,FALSE,400.83,24.52,573,64.18
SASBDB_protein_dat\SASDNM9.dat,20.94,19.52,19.45,19.59,736765.32,738887.09,53772.16,44.63,3.01,3.34,3.27,3.41,11.596,3.563,1.683339082,FALSE,271.16,20.17,323,36.18
SASBDB_protein_dat\SASDNN5.dat,45.63,20.52,19.85,21.18,0,0,0,0,2.28,2.45,2.04,2.81,27.792,26.268,0.738341969,FALSE,0,0,0,0
SASBDB_protein_dat\SASDNN6.dat,33.73,32.67,30.79,34.32,0.03,0.03,58509.23,48.56,1.63,1.57,1.52,1.63,11.098,5.593,2.943773653,FALSE,318.11,21.84,408,45.7
SASBDB_protein_dat\SASDNN9.dat,30.02,31,30.78,31.16,881367.36,930994.4,125723.35,104.35,2.05,2.02,1.99,2.05,13.279,5.074,2.334513141,FALSE,462.8,26.35,707,79.18
SASBDB_protein_dat\SASDNP3.dat,53.12,56.12,55.85,56.39,0.27,0.3,662059.6,549.51,2.2,2.23,2.19,2.26,20.676,11.575,2.714258077,FALSE,1339.46,44.82,3341,374.19
SASBDB_protein_dat\SASDNP5.dat,28.91,26.67,26.26,27.03,0.03,0.03,59378.06,49.28,2.09,1.69,1.65,1.72,13.016,5.215,2.049016595,FALSE,283.11,20.61,344,38.53
SASBDB_protein_dat\SASDNP6.dat,35.64,34.02,32.42,35.46,0.04,0.04,63782.22,52.94,1.58,1.56,1.51,1.62,13.094,5.755,2.598136551,FALSE,326.52,22.13,424,47.49
SASBDB_protein_dat\SASDNP9.dat,34.15,33.84,33.59,34.09,0.14,0.14,193486.72,160.59,2.36,2.41,2.36,2.46,13.034,6.809,2.596286635,FALSE,615.75,30.39,1073,120.18
SASBDB_protein_dat\SASDNQ3.dat,45,42.06,42.01,42.12,0.21,0.21,508879.14,422.37,2.99,3,2.94,3.07,22.067,7.668,1.906013504,FALSE,1070.07,40.06,2406,269.47
SASBDB_protein_dat\SASDNQ5.dat,34.58,31.96,31.53,32.32,0.03,0.03,104583.49,86.8,1.58,1.59,1.57,1.6,13.997,18.431,2.283346431,FALSE,447.45,25.91,673,75.38
SASBDB_protein_dat\SASDNQ6.dat,36.71,34.77,33.27,36.12,0.06,0.06,75840.11,62.95,1.53,1.54,1.5,1.56,10.874,4.794,3.197535406,TRUE,378.63,23.83,527,59.02
SASBDB_protein_dat\SASDNQ9.dat,27.82,27.61,27.49,27.73,0.11,0.11,122966.3,102.06,2.7,2.74,2.68,2.81,13.822,4.839,1.997540153,FALSE,443.06,25.78,663,74.26
SASBDB_protein_dat\SASDNR3.dat,45.81,47.77,46.81,48.66,92.02,99.38,234823.25,194.9,1.64,1.66,1.62,1.69,15.35,5.888,3.112052117,TRUE,690.53,32.18,1268,142.02
SASBDB_protein_dat\SASDNR5.dat,28.03,28.53,28.02,29.01,0.06,0.06,74239.02,61.62,1.59,1.58,1.56,1.6,10.632,3.967,2.683408578,FALSE,338.87,22.55,448,50.18
SASBDB_protein_dat\SASDNR6.dat,33.23,27.28,26.66,28.01,0.02,0.02,83700.12,69.47,2.7,2.46,1.44,3,28.14,15.703,0.969438522,FALSE,390.1,24.19,550,61.6
SASBDB_protein_dat\SASDNR9.dat,38.05,38.33,38.23,38.42,300.64,305.85,256116.84,212.58,2.34,2.37,2.34,2.39,15.799,7.783,2.426102918,FALSE,734.47,33.19,1388,155.46
SASBDB_protein_dat\SASDNS3.dat,40.35,37.58,35.73,39.85,15.7,16.87,126715.55,105.17,1.71,1.72,1.63,1.8,16.093,5.864,2.335176785,FALSE,491.81,27.16,772,86.46
SASBDB_protein_dat\SASDNS5.dat,30.08,21.64,21.43,21.85,0,0,0,0,2.7,2.04,1.95,2.16,14.287,5.401,1.51466368,FALSE,0,0,0,0
SASBDB_protein_dat\SASDNS6.dat,30.99,27.97,27.73,28.23,0.04,0.05,121116.64,100.53,2.76,2.59,2.44,2.69,17.832,7.735,1.568528488,FALSE,476.95,26.75,738,82.66
SASBDB_protein_dat\SASDNS9.dat,28.82,27.72,27.48,28.02,0.02,0.02,106016.82,87.99,2.45,2.55,2.49,2.6,13.593,4.586,2.039284926,FALSE,393.51,24.3,557,62.38
SASBDB_protein_dat\SASDNT3.dat,66.18,68.36,44.99,70.39,27.87,32.87,971321.46,806.2,1.88,1.9,1.86,1.95,22.371,12.445,3.055741809,TRUE,1623.03,49.34,4424,495.49
SASBDB_protein_dat\SASDNT6.dat,30.05,29.45,29.1,29.87,0.09,0.1,123257.25,102.3,2.1,2.32,2.22,2.42,16.556,5.889,1.778811307,FALSE,455.23,26.13,690,77.28
SASBDB_protein_dat\SASDNT9.dat,37.66,37.4,37.26,37.54,0.23,0.23,247809.64,205.68,2.36,2.38,2.33,2.42,16.755,6.877,2.232169502,FALSE,705.09,32.52,1308,146.5
SASBDB_protein_dat\SASDNU5.dat,30.83,30.75,30.57,30.9,69.69,69.79,146420.18,121.53,2.88,2.97,2.87,3.08,14.929,5.636,2.059749481,FALSE,531.96,28.25,866,96.99
SASBDB_protein_dat\SASDNU6.dat,35.09,28.38,28.13,28.59,0.02,0.02,98214.81,81.52,2.46,2.47,2.42,2.52,15.568,6.719,1.822970195,FALSE,378.37,23.82,526,58.91
SASBDB_protein_dat\SASDNU7.dat,24.54,25.55,24.81,26.11,7.35,7.99,49194.78,40.83,1.72,1.63,1.53,1.82,10.43,3.904,2.44966443,FALSE,280.27,20.5,339,37.97
SASBDB_protein_dat\SASDNU9.dat,55.83,56.34,56.03,56.6,0.13,0.13,645452.54,535.73,2.06,2.14,2.1,2.16,20.025,11.985,2.813483146,FALSE,1360.67,45.18,3419,382.93
SASBDB_protein_dat\SASDNV5.dat,40.94,41.96,41.53,42.35,0.1,0.11,382375.5,317.37,2.41,2.42,2.38,2.47,20.552,6.406,2.041650448,FALSE,926.97,37.29,1951,218.51
SASBDB_protein_dat\SASDNV6.dat,28.1,30.68,29.52,31.74,0.01,0.01,51708.22,42.92,2.08,1.65,1.49,1.82,13.715,6.498,2.236966825,FALSE,311.2,21.61,396,44.35
SASBDB_protein_dat\SASDNV7.dat,36.17,32.58,31.68,33.67,6.85,6.57,96734.08,80.29,1.8,1.9,1.83,1.96,12.369,9.954,2.634004366,FALSE,404.54,24.63,580,64.96
SASBDB_protein_dat\SASDNV9.dat,54.62,62.36,42.54,63.11,0.03,0.04,932895.32,774.3,2.35,2.45,2.36,2.5,19.189,11.775,3.249778519,TRUE,1800.27,51.97,5148,576.58
SASBDB_protein_dat\SASDNW3.dat,51,48.1,45.71,51.75,0.11,0.12,341630.62,283.55,2.01,2.01,1.94,2.06,24.174,11.304,1.989741044,FALSE,881.34,36.36,1812,202.94
SASBDB_protein_dat\SASDNW5.dat,34.36,20.35,19.4,21.6,0.01,0.01,27711.59,23,2.35,2.04,1.48,2.6,41.028,44.74,0.49600273,FALSE,177.15,16.3,174,19.49
SASBDB_protein_dat\SASDNW7.dat,23.14,22.92,22.37,23.48,0.4,0.43,36967.4,30.68,2.46,1.72,1.58,1.87,13.279,4.732,1.726033587,FALSE,243.82,19.12,277,31.02
SASBDB_protein_dat\SASDNX3.dat,21.64,21.53,21.44,21.61,0.02,0.02,32471.17,26.95,1.92,1.94,1.92,1.96,8.869,3.372,2.427556658,FALSE,230.2,18.58,255,28.56
SASBDB_protein_dat\SASDNX5.dat,34.81,26.78,26.36,27.22,0.02,0.03,96301.51,79.93,2.37,2.14,2.08,2.2,26.152,44.54,1.02401346,FALSE,415.62,24.97,604,67.65
SASBDB_protein_dat\SASDNX7.dat,28.07,26.02,25.62,26.31,1.47,1.54,45702,37.93,1.57,1.52,1.48,1.56,9.61,3.579,2.707596254,FALSE,267.29,20.02,317,35.5
SASBDB_protein_dat\SASDNY3.dat,18.24,16.99,16.94,17.04,0.01,0.01,20821.37,17.28,2.84,3.26,3.17,3.34,9.024,2.934,1.882757092,FALSE,157.6,15.38,146,16.35
SASBDB_protein_dat\SASDNY5.dat,39.27,32.25,31.6,32.83,0.04,0.04,140269.88,116.42,2.15,2.16,2.11,2.21,20.019,34.629,1.610969579,FALSE,510.34,27.67,815,91.28
SASBDB_protein_dat\SASDNY7.dat,46.16,43.38,43.14,43.62,11400.72,11775.44,497058.27,412.56,2.95,3.02,2.92,3.11,20.949,8.743,2.070743234,FALSE,1091.62,40.47,2477,277.42
SASBDB_protein_dat\SASDNY9.dat,26.44,23.34,22.77,24.17,0.01,0.01,32833.88,27.25,2.46,1.56,0.35,2.63,14.541,8.504,1.605116567,FALSE,348.98,22.88,468,52.42
SASBDB_protein_dat\SASDNZ3.dat,193.52,174.22,114.57,243.5,2.21,2.39,44134607.86,36631.72,4.19,nan,nan,nan,74.31,67.57,2.344502759,FALSE,3813.54,75.63,15425,1727.6
SASBDB_protein_dat\SASDNZ5.dat,29.21,30.35,29.92,30.75,0.03,0.03,106512.33,88.41,2.39,2.26,2.22,2.31,14.919,5.267,2.034318654,FALSE,404.06,24.62,579,64.85
SASBDB_protein_dat\SASDNZ7.dat,56.25,44.6,44.38,44.84,20234.13,20189.54,568847.91,472.14,2.98,3.02,2.9,3.13,21.687,9.391,2.056531563,FALSE,1176.5,42.01,2764,309.57
SASBDB_protein_dat\SASDNZ9.dat,27.48,27.29,27.12,27.46,0.05,0.05,90795.55,75.36,2.54,2.59,2.52,2.67,12.904,4.28,2.114848109,FALSE,394.15,24.32,559,62.61
SASBDB_protein_dat\SASDP22.dat,28.34,27.94,27.82,28.06,0.18,0.17,110391.9,91.63,2.67,2.7,2.64,2.77,12.619,5.509,2.214121563,FALSE,432.24,25.46,639,71.57
SASBDB_protein_dat\SASDP23.dat,30.24,31.54,31.09,31.94,2.44,2.8,136328.21,113.15,2.27,2.21,2.14,2.27,16.749,5.623,1.883097498,FALSE,502.27,27.45,796,89.15
SASBDB_protein_dat\SASDP25.dat,14.91,14.26,13.22,14.94,1.02,1.02,8622.3,7.16,3.32,nan,nan,nan,6.843,3.346,2.083881339,FALSE,151.09,15.05,138,15.46
SASBDB_protein_dat\SASDP27.dat,36.68,36.83,36.73,36.95,88.37,88.26,253829.39,210.68,2.58,2.66,2.6,2.72,13.859,6.565,2.657478895,FALSE,731.56,33.13,1380,154.56
SASBDB_protein_dat\SASDP32.dat,28.29,27.9,27.82,27.99,0.35,0.35,119026.27,98.79,2.75,2.82,2.75,2.89,8.992,6.5,3.102758007,TRUE,451.3,26.02,681,76.27
SASBDB_protein_dat\SASDP33.dat,45.07,41.74,40.81,42.64,0.45,0.5,243322.65,201.96,2.44,2,1.73,2.31,27.807,9.547,1.501060884,FALSE,733.35,33.17,1385,155.12
SASBDB_protein_dat\SASDP34.dat,23.97,20.92,19.58,22.45,0.03,0.03,33236.87,27.59,2.12,1.59,0.66,2.45,11.086,4.856,1.887064766,FALSE,223.35,18.3,244,27.33
SASBDB_protein_dat\SASDP35.dat,19.01,15.84,14.23,16.9,0.03,0.03,18553.71,15.4,3.46,5.67,3.42,7.82,5.088,3.819,3.113207547,TRUE,168.78,15.91,162,18.14
SASBDB_protein_dat\SASDP37.dat,41.87,39.83,39.54,40.17,56.34,56.08,290016.53,240.71,2.3,2.38,2.33,2.43,15.051,7.837,2.646335792,FALSE,790.52,34.44,1546,173.15
SASBDB_protein_dat\SASDP39.dat,27.51,27.98,27.84,28.13,25.46,25.61,138631.69,115.06,3.14,3.27,3.18,3.37,14.085,5.453,1.986510472,FALSE,494.88,27.25,779,87.25
SASBDB_protein_dat\SASDP42.dat,20.59,22.05,21.9,22.19,0.01,0.01,67116.09,55.71,2.54,2.59,2.5,2.7,11.305,4.084,1.950464396,FALSE,407.94,24.74,588,65.86
SASBDB_protein_dat\SASDP43.dat,52.07,38.38,36.09,40.96,0.01,0.01,128702.3,106.82,1.92,1.17,1.08,1.26,18.992,11.236,2.020850885,FALSE,576.86,29.42,975,109.2
SASBDB_protein_dat\SASDP49.dat,36.68,36.83,36.73,36.95,88.37,88.26,255306.52,211.9,2.58,2.66,2.6,2.72,13.859,6.565,2.657478895,FALSE,724.23,32.96,1360,152.32
SASBDB_protein_dat\SASDP52.dat,23.87,23.93,23.85,24.03,0.05,0.05,76981.98,63.9,2.59,2.61,2.54,2.68,10.394,4.796,2.302289783,FALSE,349.58,22.9,469,52.53
SASBDB_protein_dat\SASDP53.dat,46.06,32.15,30.63,33.85,0.01,0,0,0,1.66,1.17,1.11,1.24,13.011,6.177,2.470986089,FALSE,0,0,0,0
SASBDB_protein_dat\SASDP59.dat,40.47,39.88,39.23,40.57,0.06,0.06,272084.78,225.83,2.3,2.41,2.35,2.47,17.539,7.546,2.27378984,FALSE,749.6,33.53,1430,160.16
SASBDB_protein_dat\SASDP62.dat,22.78,22.69,22.63,22.77,0.12,0.12,74815.99,62.1,2.76,2.85,2.79,2.9,11.476,4.147,1.977169746,FALSE,325.86,22.11,423,47.38
SASBDB_protein_dat\SASDP63.dat,52.02,37.8,35.76,40.12,0.01,0,0,0,1.74,1.07,1,1.16,16.728,9.621,2.259684362,FALSE,0,0,0,0
SASBDB_protein_dat\SASDP64.dat,40.28,20.01,19.43,20.65,0.01,0.01,18622.6,15.46,1.92,1.63,1.22,2.61,36.889,34.307,0.542438125,FALSE,235.26,18.79,263,29.46
SASBDB_protein_dat\SASDP67.dat,28.07,27.1,27.03,27.19,3.15,3.11,127502.63,105.83,3.32,3.4,3.33,3.46,10.211,6.337,2.654000588,FALSE,468.71,26.52,720,80.64
SASBDB_protein_dat\SASDP72.dat,23.3,23.14,23.06,23.22,0.14,0.14,69329.46,57.54,2.73,2.77,2.71,2.83,10.354,4.956,2.234885069,FALSE,317.14,21.81,407,45.58
SASBDB_protein_dat\SASDP73.dat,48.56,34.74,33.23,36.44,0.01,0.01,87504.53,72.63,1.66,1.48,1.45,1.51,14.591,5.791,2.380919745,FALSE,366.04,23.43,501,56.11
SASBDB_protein_dat\SASDP77.dat,27.43,26.44,26.33,26.53,3.11,3.1,120495.15,100.01,3.38,3.49,3.42,3.55,9.665,6.242,2.735644077,FALSE,456.68,26.17,693,77.62
SASBDB_protein_dat\SASDP79.dat,25.79,25.51,23.67,27.82,0,0,0,0,1.67,1.43,0.59,2.23,11.931,6.528,2.138127567,FALSE,0,0,0,0
SASBDB_protein_dat\SASDP82.dat,25.39,26.29,25.9,26.73,0.01,0.01,102685.47,85.23,2.49,2.09,1.93,2.29,15.378,4.433,1.709585122,FALSE,492.7,27.19,774,86.69
SASBDB_protein_dat\SASDP83.dat,75.09,63.74,59.12,68.01,0.04,0.03,506426.33,420.33,1.49,1.51,1.48,1.53,19.97,6.876,3.191787682,TRUE,922.93,37.21,1938,217.06
SASBDB_protein_dat\SASDP87.dat,28.61,29,28.81,29.19,0.04,0.04,159082.5,132.04,3.01,3.05,2.95,3.14,14.469,6.197,2.004285023,FALSE,542.76,28.53,892,99.9
SASBDB_protein_dat\SASDP88.dat,35.27,36.35,34.92,37.81,0.03,0.03,124266.18,103.14,2.24,1.86,1.79,1.92,14.466,9.93,2.512788608,FALSE,501.64,27.43,795,89.04
SASBDB_protein_dat\SASDP92.dat,29.24,30.38,29.57,31.09,0.05,0.05,118518.98,98.37,1.96,2,1.9,2.09,13.154,5.267,2.309563631,FALSE,445.53,25.85,668,74.82
SASBDB_protein_dat\SASDP93.dat,25.16,25.03,24.92,25.13,0.03,0.03,70293.94,58.34,2.38,2.45,2.39,2.51,12.865,4.015,1.945588807,FALSE,335.19,22.42,441,49.39
SASBDB_protein_dat\SASDP97.dat,26.99,28.13,27.99,28.28,0.03,0.04,149049.37,123.71,2.93,3.02,2.96,3.08,15.684,8.697,1.793547564,FALSE,539.56,28.45,884,99.01
SASBDB_protein_dat\SASDPA2.dat,40.14,39.08,38.42,39.73,0.45,0.44,191809.74,159.2,1.72,1.75,1.73,1.79,13.174,7.108,2.966449066,FALSE,610.43,30.26,1059,118.61
SASBDB_protein_dat\SASDPA3.dat,27.36,29.44,28.84,30,0.03,0.03,73630.85,61.11,1.98,1.74,1.71,1.78,13.829,5.298,2.128859643,FALSE,352.43,22.99,474,53.09
SASBDB_protein_dat\SASDPA4.dat,35.81,37.28,36,38.06,0.82,0.94,257024.85,213.33,2.97,3.04,2.93,3.14,18.874,7.371,1.975203984,FALSE,756.8,33.69,1450,162.4
SASBDB_protein_dat\SASDPB2.dat,26.11,28.1,27.45,28.87,0.01,0.01,124172.8,103.06,2.28,2,1.89,2.12,13.577,4.462,2.069676659,FALSE,478.93,26.8,743,83.22
SASBDB_protein_dat\SASDPB3.dat,31.28,29.88,29.44,30.29,0.01,0.02,101954.72,84.62,2.19,1.72,1.64,1.79,15.59,5.155,1.916613214,FALSE,461.49,26.31,704,78.85
SASBDB_protein_dat\SASDPB4.dat,44.02,46.48,42.98,52.23,0.24,0.29,435787.48,361.7,2.7,2.38,2.11,2.7,26.006,13.594,1.787279858,FALSE,1075.03,40.16,2422,271.26
SASBDB_protein_dat\SASDPB9.dat,42.35,36.08,33.92,38.43,11.97,10.74,123539.97,102.54,2.08,1.64,1.41,1.83,16.781,7.964,2.150050653,FALSE,455.94,26.15,691,77.39
SASBDB_protein_dat\SASDPC2.dat,29.98,29.19,28.81,29.68,0.06,0.06,108350.2,89.93,1.92,1.93,1.9,1.96,12.36,4.792,2.361650485,FALSE,424.37,25.23,622,69.66
SASBDB_protein_dat\SASDPC3.dat,34.64,35.54,34.83,36.1,0.03,0.03,139844.39,116.07,2.15,2.08,2.03,2.14,17.108,6.544,2.077390694,FALSE,531.76,28.24,866,96.99
SASBDB_protein_dat\SASDPD2.dat,40.46,39.2,38.36,40.02,0.24,0.23,165960.68,137.75,1.57,1.58,1.57,1.59,13.372,4.877,2.931498654,FALSE,560.69,29,935,104.72
SASBDB_protein_dat\SASDPD4.dat,21.41,20.79,20.65,20.91,5375.05,5722.31,31723.33,26.33,2.3,2.06,2.01,2.11,10.631,4.554,1.955601543,FALSE,228.33,18.51,252,28.22
SASBDB_protein_dat\SASDPE4.dat,30.2,30.37,30.22,30.49,7555.71,8117.88,155541.57,129.1,2.5,2.8,2.73,2.87,16.216,5.293,1.872841638,FALSE,522.8,28,844,94.53
SASBDB_protein_dat\SASDPE8.dat,33.24,32.63,32.11,33.18,0.02,0.02,107591.79,89.3,2.07,2.16,1.98,2.32,14.109,6.229,2.3127082,FALSE,398.05,24.44,567,63.5
SASBDB_protein_dat\SASDPF2.dat,24.88,24.06,23.88,24.25,6232.46,6573.85,65269.29,54.17,2.48,2.44,2.37,2.52,13.225,5.462,1.819281664,FALSE,327.95,22.18,427,47.82
SASBDB_protein_dat\SASDPF3.dat,46,42.3,40.02,44.72,0.03,0.03,192206.7,159.53,1.8,1.69,1.62,1.75,19.257,8.174,2.196603832,FALSE,589.01,29.72,1005,112.56
SASBDB_protein_dat\SASDPF4.dat,28.44,29.02,28.63,29.38,7355.36,7879.61,106309.44,88.24,2.18,2.11,2.06,2.15,13.84,4.344,2.096820809,FALSE,416.55,25,606,67.87
SASBDB_protein_dat\SASDPF7.dat,22.05,14.9,14.85,14.95,0.01,0.01,16570.86,13.75,2.56,3.02,2.94,3.09,8.748,3.427,1.703246456,FALSE,155.84,15.29,144,16.13
SASBDB_protein_dat\SASDPF8.dat,31.72,32.08,31.45,32.56,0.02,0.02,129299.2,107.32,1.99,2.12,2.01,2.18,13.513,5.955,2.374010212,FALSE,500.93,27.41,793,88.82
SASBDB_protein_dat\SASDPG3.dat,44,37.88,36.09,40.04,0.06,0.05,135858.39,112.76,1.61,1.55,1.51,1.58,15.521,6.66,2.440564397,FALSE,472.86,26.63,729,81.65
SASBDB_protein_dat\SASDPG4.dat,21.22,20.78,19.62,22.07,137885.76,141035.91,62403.15,51.79,2.66,4.59,1.37,14.96,9.875,5.618,2.104303797,FALSE,351.29,22.96,472,52.86
SASBDB_protein_dat\SASDPG7.dat,15.19,14.92,14.84,14.99,0.02,0.02,16997.05,14.11,3,3.04,2.94,3.14,6.249,3.503,2.387582013,FALSE,157.19,15.36,146,16.35
SASBDB_protein_dat\SASDPH4.dat,25.73,26.19,24.25,27.15,152298.21,160580.6,91846.31,76.23,3.01,2.97,1.43,7.73,10.421,4.713,2.513194511,FALSE,444.04,25.81,665,74.48
SASBDB_protein_dat\SASDPH7.dat,32.46,32.36,32.31,32.41,0.07,0.07,277376.52,230.22,3.37,3.47,3.36,3.6,15.851,7.553,2.041511577,FALSE,749.04,33.52,1428,159.94
SASBDB_protein_dat\SASDPJ4.dat,29.78,25.44,25.22,25.67,22.81,24.16,84434.43,70.08,2.37,2.38,2.28,2.46,12.814,4.391,1.985328547,FALSE,349.77,22.91,469,52.53
